date,store_id,product_id,demand_type,imputed_sales,ensemble_forecast
2024-10-18,S001,P003,Seasonal,19.0,24.444190188263807
2024-10-19,S001,P003,Seasonal,18.0,25.83362169785157
2024-10-21,S001,P003,Seasonal,15.0,22.349585511714125
2024-10-22,S001,P003,Seasonal,17.0,22.578571677508812
2024-10-23,S001,P003,Seasonal,21.0,21.501957113652217
2024-10-24,S001,P003,Seasonal,45.0,30.04491303625459
2024-10-25,S001,P003,Seasonal,21.0,21.5538076351247
2024-10-26,S001,P003,Seasonal,21.0,23.578455664799684
2024-10-27,S001,P003,Seasonal,21.0,25.38182140519189
2024-10-28,S001,P003,Seasonal,22.0,22.705234083037595
2024-10-29,S001,P003,Seasonal,20.0,23.03460448421437
2024-10-30,S001,P003,Seasonal,57.0,33.23845266220958
2024-10-31,S001,P003,Seasonal,21.0,20.958903110721373
2024-11-01,S001,P003,Seasonal,41.0,33.38446517098674
2024-11-02,S001,P003,Seasonal,51.0,37.17172172879894
2024-11-03,S001,P003,Seasonal,24.0,25.399334734053205
2024-11-04,S001,P003,Seasonal,16.0,23.0877252485078
2024-11-05,S001,P003,Seasonal,20.0,23.440634239162108
2024-11-06,S001,P003,Seasonal,18.0,22.23527602677646
2024-11-07,S001,P003,Seasonal,18.0,21.57688126044451
2024-11-08,S001,P003,Seasonal,19.0,21.933218009430583
2024-11-09,S001,P003,Seasonal,21.0,24.477422084637798
2024-11-10,S001,P003,Seasonal,19.0,25.915682672899877
2024-11-11,S001,P003,Seasonal,21.0,23.086764952186016
2024-11-12,S001,P003,Seasonal,24.0,23.984653515136465
2024-11-13,S001,P003,Seasonal,23.0,22.234544612290613
2024-11-14,S001,P003,Seasonal,21.0,21.590739155651043
2024-11-15,S001,P003,Seasonal,20.0,22.325313628941316
2024-11-16,S001,P003,Seasonal,22.0,25.02678050627255
2024-11-17,S001,P003,Seasonal,17.0,26.538592272513146
2024-11-18,S001,P003,Seasonal,20.0,23.145836546733367
2024-11-19,S001,P003,Seasonal,22.0,24.465203381168195
2024-11-20,S001,P003,Seasonal,22.0,22.68091002245076
2024-11-21,S001,P003,Seasonal,24.0,22.03519054145816
2024-11-22,S001,P003,Seasonal,24.0,22.291710014443257
2024-11-23,S001,P003,Seasonal,23.0,25.474131062001547
2024-11-24,S001,P003,Seasonal,21.0,26.498789774958446
2024-11-25,S001,P003,Seasonal,52.0,38.3198392478481
2024-11-26,S001,P003,Seasonal,25.0,24.378943592964077
2024-11-27,S001,P003,Seasonal,23.0,22.81048866655866
2024-11-28,S001,P003,Seasonal,20.0,21.814257634662738
2024-11-29,S001,P003,Seasonal,25.0,22.37852304118055
2024-11-30,S001,P003,Seasonal,59.0,38.605067738336004
2024-12-01,S001,P003,Seasonal,22.0,25.189064067259707
2024-12-02,S001,P003,Seasonal,25.0,23.330666366077097
2024-12-03,S001,P003,Seasonal,24.0,24.530668462047565
2024-12-04,S001,P003,Seasonal,26.0,22.423835773801322
2024-12-05,S001,P003,Seasonal,26.0,21.80663687691517
2024-12-06,S001,P003,Seasonal,56.0,35.22383425975134
2024-12-07,S001,P003,Seasonal,23.0,25.484421315305234
2024-12-08,S001,P003,Seasonal,23.0,26.447998141970633
2024-12-09,S001,P003,Seasonal,28.0,24.21924006633734
2024-12-10,S001,P003,Seasonal,26.0,25.021487493118357
2024-12-11,S001,P003,Seasonal,24.0,23.130514218019087
2024-12-12,S001,P003,Seasonal,22.0,22.174583555385862
2024-12-13,S001,P003,Seasonal,62.0,36.650187768056014
2024-12-14,S001,P003,Seasonal,19.0,25.830752011720264
2024-12-15,S001,P003,Seasonal,24.0,26.641142040289957
2024-12-16,S001,P003,Seasonal,56.0,38.7204798966635
2024-12-17,S001,P003,Seasonal,69.0,41.63301022139373
2024-12-18,S001,P003,Seasonal,24.0,23.69447339343802
2024-12-19,S001,P003,Seasonal,25.0,23.112025434967393
2024-12-20,S001,P003,Seasonal,25.0,24.299396844292822
2024-12-21,S001,P003,Seasonal,28.0,26.28638618256156
2024-12-22,S001,P003,Seasonal,28.0,27.70979424701993
2024-12-23,S001,P003,Seasonal,27.0,25.176655754516517
2024-12-24,S001,P003,Seasonal,27.0,25.9146922895739
2024-12-25,S001,P003,Seasonal,22.0,24.06826609546828
2024-12-26,S001,P003,Seasonal,26.0,23.237615813084084
2024-12-27,S001,P003,Seasonal,29.0,24.407480622983243
2024-12-28,S001,P003,Seasonal,27.0,26.815640195932154
2024-12-29,S001,P003,Seasonal,26.0,27.811764019667866
2024-12-30,S001,P003,Seasonal,25.0,25.81312469556045
2024-12-31,S001,P003,Seasonal,26.0,26.14432090621598
2025-01-01,S001,P003,Seasonal,27.0,27.656976934095226
2025-01-02,S001,P003,Seasonal,25.0,27.016348166603603
2025-01-03,S001,P003,Seasonal,30.0,27.248208482789384
2025-01-04,S001,P003,Seasonal,23.0,30.339209356702654
2025-01-05,S001,P003,Seasonal,30.0,31.345464062701545
2025-01-06,S001,P003,Seasonal,32.0,28.999533745857313
2025-01-07,S001,P003,Seasonal,25.0,29.646317953949367
2025-01-08,S001,P003,Seasonal,30.0,27.46073751637451
2025-01-09,S001,P003,Seasonal,29.0,27.18721327921736
2025-01-10,S001,P003,Seasonal,26.0,27.72648955762238
2025-01-11,S001,P003,Seasonal,25.0,29.20423016237061
2025-01-12,S001,P003,Seasonal,30.0,31.39276922353308
2025-01-13,S001,P003,Seasonal,34.0,29.05654254285828
2025-01-14,S001,P003,Seasonal,32.0,28.691031981663222
2024-07-24,S001,P004,Fast-Moving,47.0,44.98411962454941
2024-07-25,S001,P004,Fast-Moving,47.0,45.617927701883076
2024-07-26,S001,P004,Fast-Moving,46.0,52.30102123109276
2024-07-27,S001,P004,Fast-Moving,41.0,47.079144639104015
2024-07-28,S001,P004,Fast-Moving,38.0,47.7668856795471
2024-07-29,S001,P004,Fast-Moving,33.0,43.17181041582079
2024-07-30,S001,P004,Fast-Moving,41.0,41.98239216675101
2024-07-31,S001,P004,Fast-Moving,115.0,75.29977343785627
2024-08-01,S001,P004,Fast-Moving,39.0,44.80476300322705
2024-08-02,S001,P004,Fast-Moving,42.0,51.93385377059592
2024-08-03,S001,P004,Fast-Moving,39.0,45.776081258807366
2024-08-04,S001,P004,Fast-Moving,44.0,46.762671405085406
2024-08-05,S001,P004,Fast-Moving,41.0,42.575742045900114
2024-08-07,S001,P004,Fast-Moving,36.0,40.68652902754323
2024-08-08,S001,P004,Fast-Moving,45.0,42.352600331607476
2024-08-09,S001,P004,Fast-Moving,33.0,43.679231818975325
2024-08-10,S001,P004,Fast-Moving,42.0,49.80022970609517
2024-08-11,S001,P004,Fast-Moving,44.0,45.62471885202146
2024-08-12,S001,P004,Fast-Moving,36.0,46.36141199512567
2024-08-13,S001,P004,Fast-Moving,46.0,41.9216006321562
2024-08-14,S001,P004,Fast-Moving,48.0,40.60776984646533
2024-08-15,S001,P004,Fast-Moving,37.0,44.34840894532938
2024-08-16,S001,P004,Fast-Moving,39.0,43.73867339778512
2024-08-17,S001,P004,Fast-Moving,43.0,51.355150868645204
2024-08-18,S001,P004,Fast-Moving,49.0,47.10931988517696
2024-08-19,S001,P004,Fast-Moving,40.0,48.433695752280194
2024-08-20,S001,P004,Fast-Moving,45.0,43.8970463918742
2024-08-21,S001,P004,Fast-Moving,42.0,42.68819607493333
2024-08-22,S001,P004,Fast-Moving,39.0,43.87047221298195
2024-08-23,S001,P004,Fast-Moving,35.0,44.29639073343085
2024-08-24,S001,P004,Fast-Moving,39.0,50.5326287175966
2024-08-25,S001,P004,Fast-Moving,39.0,45.70280000768793
2024-08-26,S001,P004,Fast-Moving,50.0,46.68410298355581
2024-08-27,S001,P004,Fast-Moving,46.0,44.40693314585489
2024-08-28,S001,P004,Fast-Moving,40.0,42.706038380061486
2024-08-29,S001,P004,Fast-Moving,43.0,42.964492115156006
2024-08-30,S001,P004,Fast-Moving,39.0,43.82679292930607
2024-08-31,S001,P004,Fast-Moving,47.0,50.70561094582045
2024-09-01,S001,P004,Fast-Moving,99.0,76.31624816303581
2024-09-02,S001,P004,Fast-Moving,39.0,46.850964530016974
2024-09-03,S001,P004,Fast-Moving,42.0,42.72408422783852
2024-09-04,S001,P004,Fast-Moving,36.0,40.76064864478437
2024-09-05,S001,P004,Fast-Moving,41.0,42.735647484859356
2024-09-06,S001,P004,Fast-Moving,39.0,43.13219474371157
2024-09-07,S001,P004,Fast-Moving,44.0,50.38174983603162
2024-09-08,S001,P004,Fast-Moving,48.0,45.696177717919824
2024-09-09,S001,P004,Fast-Moving,106.0,76.80121612164415
2024-09-10,S001,P004,Fast-Moving,43.0,44.534714084846556
2024-09-11,S001,P004,Fast-Moving,45.0,42.73613636617229
2024-09-12,S001,P004,Fast-Moving,35.0,44.095362958932824
2024-09-13,S001,P004,Fast-Moving,40.0,43.56754612781922
2024-09-14,S001,P004,Fast-Moving,45.0,52.02442620182872
2024-09-15,S001,P004,Fast-Moving,47.0,47.52064729660755
2024-09-16,S001,P004,Fast-Moving,45.0,47.10113621607894
2024-09-17,S001,P004,Fast-Moving,49.0,44.238572472738376
2024-09-18,S001,P004,Fast-Moving,39.0,42.61387819217447
2024-09-19,S001,P004,Fast-Moving,47.0,43.90639145180512
2024-09-20,S001,P004,Fast-Moving,106.0,73.50147844454406
2024-09-21,S001,P004,Fast-Moving,35.0,53.09019064135629
2024-09-22,S001,P004,Fast-Moving,29.0,47.827212593679064
2024-09-23,S001,P004,Fast-Moving,44.0,48.76779939828229
2024-09-24,S001,P004,Fast-Moving,41.0,45.02675283633821
2024-09-25,S001,P004,Fast-Moving,51.0,42.210843040637585
2024-09-26,S001,P004,Fast-Moving,43.0,44.8372338637448
2024-09-27,S001,P004,Fast-Moving,41.0,44.94229628983334
2024-09-28,S001,P004,Fast-Moving,43.0,52.8392550991944
2024-09-29,S001,P004,Fast-Moving,40.0,46.95486858899277
2024-09-30,S001,P004,Fast-Moving,38.0,48.79077628592998
2024-10-01,S001,P004,Fast-Moving,43.0,44.04237498765777
2024-10-02,S001,P004,Fast-Moving,39.0,42.72061726104894
2024-10-03,S001,P004,Fast-Moving,46.0,44.205532406665924
2024-10-04,S001,P004,Fast-Moving,51.0,45.398121154165594
2024-10-05,S001,P004,Fast-Moving,41.0,53.5739953688001
2024-10-06,S001,P004,Fast-Moving,49.0,48.4612992272508
2024-10-07,S001,P004,Fast-Moving,36.0,50.134464309441924
2024-10-08,S001,P004,Fast-Moving,47.0,45.07659378814726
2024-10-09,S001,P004,Fast-Moving,44.0,44.37963006788608
2024-10-10,S001,P004,Fast-Moving,45.0,45.84392105273646
2024-10-11,S001,P004,Fast-Moving,48.0,46.62028436688652
2024-10-12,S001,P004,Fast-Moving,44.0,53.76156881406497
2024-10-13,S001,P004,Fast-Moving,36.0,48.78934699197368
2024-10-14,S001,P004,Fast-Moving,46.0,49.40734010761207
2024-10-15,S001,P004,Fast-Moving,45.0,46.014398022596694
2024-10-16,S001,P004,Fast-Moving,41.0,44.062236777311114
2024-10-17,S001,P004,Fast-Moving,42.0,46.58254277680993
2024-10-18,S001,P004,Fast-Moving,46.0,46.96687156032034
2024-10-19,S001,P004,Fast-Moving,43.0,52.85465602275758
2024-10-20,S001,P004,Fast-Moving,41.0,47.78995449485574
2024-10-21,S001,P004,Fast-Moving,43.0,49.80525786745214
2024-10-22,S001,P004,Fast-Moving,38.0,45.3742145861477
2024-10-23,S001,P004,Fast-Moving,39.0,43.26509762186797
2024-10-24,S001,P004,Fast-Moving,107.0,75.82233752029256
2024-10-25,S001,P004,Fast-Moving,42.0,45.91389210336354
2024-10-26,S001,P004,Fast-Moving,44.0,52.62766152063476
2024-10-27,S001,P004,Fast-Moving,43.0,46.68225702032081
2024-10-28,S001,P004,Fast-Moving,37.0,48.688746534884984
2024-10-29,S001,P004,Fast-Moving,49.0,44.35560555155418
2024-10-30,S001,P004,Fast-Moving,120.0,70.08245851220121
2024-10-31,S001,P004,Fast-Moving,44.0,46.25339736997639
2024-11-01,S001,P004,Fast-Moving,103.0,75.50926622306689
2024-11-02,S001,P004,Fast-Moving,118.0,85.2037828632385
2024-11-03,S001,P004,Fast-Moving,46.0,49.03003058460424
2024-11-04,S001,P004,Fast-Moving,49.0,49.839241122727984
2024-11-05,S001,P004,Fast-Moving,45.0,47.2558807943044
2024-11-06,S001,P004,Fast-Moving,42.0,45.20010092719264
2024-11-07,S001,P004,Fast-Moving,45.0,47.626931584894585
2024-11-08,S001,P004,Fast-Moving,35.0,47.7632421036345
2024-11-09,S001,P004,Fast-Moving,41.0,54.3304508519604
2024-11-10,S001,P004,Fast-Moving,51.0,49.402893412803685
2024-11-11,S001,P004,Fast-Moving,38.0,51.51096259350555
2024-11-12,S001,P004,Fast-Moving,36.0,47.283757660589785
2024-11-13,S001,P004,Fast-Moving,42.0,44.445703547262205
2024-11-14,S001,P004,Fast-Moving,42.0,46.88110773706864
2024-11-15,S001,P004,Fast-Moving,47.0,47.34847866535445
2024-11-16,S001,P004,Fast-Moving,44.0,54.018520207869805
2024-11-17,S001,P004,Fast-Moving,43.0,50.20121514908418
2024-11-18,S001,P004,Fast-Moving,36.0,51.69409382380461
2024-11-19,S001,P004,Fast-Moving,43.0,46.811518178608566
2024-11-20,S001,P004,Fast-Moving,40.0,45.28239732333763
2024-11-21,S001,P004,Fast-Moving,46.0,46.95132774300246
2024-11-22,S001,P004,Fast-Moving,43.0,47.82709825319745
2024-11-23,S001,P004,Fast-Moving,33.0,55.22074399798331
2024-11-24,S001,P004,Fast-Moving,49.0,49.6340831652719
2024-11-25,S001,P004,Fast-Moving,70.0,78.49580491860561
2024-11-26,S001,P004,Fast-Moving,38.0,47.353471277804104
2024-11-27,S001,P004,Fast-Moving,44.0,44.75452811113179
2024-11-28,S001,P004,Fast-Moving,42.0,47.68791051138745
2024-11-29,S001,P004,Fast-Moving,45.0,47.68062247360881
2024-11-30,S001,P004,Fast-Moving,102.0,80.4113405908312
2024-12-01,S001,P004,Fast-Moving,40.0,48.99737110333463
2024-12-02,S001,P004,Fast-Moving,42.0,49.778333808206426
2024-12-03,S001,P004,Fast-Moving,49.0,45.67477465776136
2024-12-04,S001,P004,Fast-Moving,38.0,43.858761865234555
2024-12-05,S001,P004,Fast-Moving,43.0,45.85288759739939
2024-12-06,S001,P004,Fast-Moving,112.0,73.30129185088052
2024-12-07,S001,P004,Fast-Moving,44.0,53.89121902877185
2024-12-08,S001,P004,Fast-Moving,41.0,49.756357588760636
2024-12-09,S001,P004,Fast-Moving,42.0,50.77132526799767
2024-12-10,S001,P004,Fast-Moving,43.0,46.431100391844595
2024-12-11,S001,P004,Fast-Moving,43.0,44.71460351423478
2024-12-12,S001,P004,Fast-Moving,34.0,46.55124137713692
2024-12-13,S001,P004,Fast-Moving,115.0,75.3102478187284
2024-12-14,S001,P004,Fast-Moving,45.0,56.40890302396348
2024-12-15,S001,P004,Fast-Moving,47.0,49.562131336149534
2024-12-16,S001,P004,Fast-Moving,89.0,79.88339441028403
2024-12-17,S001,P004,Fast-Moving,112.0,79.79857877485361
2024-12-18,S001,P004,Fast-Moving,43.0,45.867705447658835
2024-12-19,S001,P004,Fast-Moving,44.0,47.96255444642523
2024-12-20,S001,P004,Fast-Moving,42.0,49.38461249324132
2024-12-21,S001,P004,Fast-Moving,45.0,55.79503336925277
2024-12-22,S001,P004,Fast-Moving,41.0,51.0989651116146
2024-12-23,S001,P004,Fast-Moving,44.0,51.902260961627995
2024-12-24,S001,P004,Fast-Moving,36.0,47.41327433620735
2024-12-25,S001,P004,Fast-Moving,42.0,45.484853859354374
2024-12-26,S001,P004,Fast-Moving,42.0,47.834156517178386
2024-12-27,S001,P004,Fast-Moving,33.0,48.30114788308627
2024-12-28,S001,P004,Fast-Moving,44.0,55.4222373229405
2024-12-29,S001,P004,Fast-Moving,45.0,49.899560407465415
2024-12-30,S001,P004,Fast-Moving,42.0,52.11139889053545
2024-12-31,S001,P004,Fast-Moving,47.0,47.14847809153082
2025-01-01,S001,P004,Fast-Moving,49.0,47.96379197441905
2025-01-02,S001,P004,Fast-Moving,52.0,50.00199462613955
2025-01-03,S001,P004,Fast-Moving,38.0,51.99039598045076
2025-01-04,S001,P004,Fast-Moving,46.0,58.24903195961162
2025-01-05,S001,P004,Fast-Moving,44.0,52.7068562190633
2025-01-06,S001,P004,Fast-Moving,43.0,54.08772393797317
2025-01-07,S001,P004,Fast-Moving,38.0,50.245082451102334
2025-01-08,S001,P004,Fast-Moving,43.0,48.7756082022767
2025-01-09,S001,P004,Fast-Moving,34.0,50.33726361278626
2025-01-10,S001,P004,Fast-Moving,43.0,50.70897528509063
2025-01-11,S001,P004,Fast-Moving,36.0,58.296981762908715
2025-01-12,S001,P004,Fast-Moving,41.0,52.93346164675005
2025-01-13,S001,P004,Fast-Moving,48.0,53.883314351011485
2025-01-14,S001,P004,Fast-Moving,41.0,49.673403348149435
2024-07-24,S001,P005,Intermittent,0.0,0.12025732770562171
2024-07-25,S001,P005,Intermittent,0.0,0.12551696263253687
2024-07-26,S001,P005,Intermittent,0.0,0.12551696263253687
2024-07-27,S001,P005,Intermittent,0.0,0.12551696263253687
2024-07-28,S001,P005,Intermittent,0.0,0.16937500089406965
2024-07-29,S001,P005,Intermittent,0.0,0.11928946934640407
2024-07-30,S001,P005,Intermittent,1.0,0.11928946934640407
2024-07-31,S001,P005,Intermittent,1.0,0.8633636593818664
2024-08-01,S001,P005,Intermittent,1.0,0.1360596068203449
2024-08-02,S001,P005,Intermittent,0.0,0.1851771607995033
2024-08-03,S001,P005,Intermittent,0.0,0.12454910241067409
2024-08-04,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-05,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-06,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-07,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-08,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-09,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-10,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-11,S001,P005,Intermittent,0.0,0.12454910241067409
2024-08-12,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-13,S001,P005,Intermittent,0.0,0.13285894915461538
2024-08-14,S001,P005,Intermittent,0.0,0.13285894915461538
2024-08-15,S001,P005,Intermittent,0.0,0.13285894915461538
2024-08-16,S001,P005,Intermittent,1.0,0.12454910241067409
2024-08-17,S001,P005,Intermittent,0.0,0.1350917465984821
2024-08-18,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-19,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-20,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-21,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-22,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-23,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-24,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-25,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-26,S001,P005,Intermittent,0.0,0.11928946934640407
2024-08-27,S001,P005,Intermittent,0.0,0.12454910241067409
2024-08-28,S001,P005,Intermittent,0.0,0.12454910241067409
2024-08-29,S001,P005,Intermittent,0.0,0.12454910241067409
2024-08-30,S001,P005,Intermittent,1.0,0.13285894915461538
2024-08-31,S001,P005,Intermittent,0.0,0.1350917465984821
2024-09-01,S001,P005,Intermittent,2.0,0.8118111848831177
2024-09-02,S001,P005,Intermittent,0.0,0.1350917465984821
2024-09-03,S001,P005,Intermittent,0.0,0.11928946934640407
2024-09-04,S001,P005,Intermittent,0.0,0.11928946934640407
2024-09-05,S001,P005,Intermittent,0.0,0.11928946934640407
2024-09-06,S001,P005,Intermittent,0.0,0.11928946934640407
2024-09-07,S001,P005,Intermittent,0.0,0.11928946934640407
2024-09-08,S001,P005,Intermittent,0.0,0.11928946934640407
2024-09-09,S001,P005,Intermittent,2.0,0.8118111848831177
2024-09-10,S001,P005,Intermittent,0.0,0.1360596068203449
2024-09-11,S001,P005,Intermittent,0.0,0.12025732770562171
2024-09-12,S001,P005,Intermittent,0.0,0.12025732770562171
2024-09-13,S001,P005,Intermittent,0.0,0.1390864498913288
2024-09-14,S001,P005,Intermittent,1.0,0.12025732770562171
2024-09-15,S001,P005,Intermittent,0.0,0.17991752773523328
2024-09-16,S001,P005,Intermittent,0.0,0.11928946934640407
2024-09-17,S001,P005,Intermittent,1.0,0.11928946934640407
2024-09-18,S001,P005,Intermittent,0.0,0.1360596068203449
2024-09-19,S001,P005,Intermittent,0.0,0.12025732770562171
2024-09-20,S001,P005,Intermittent,2.0,0.8159693241119385
2024-09-21,S001,P005,Intermittent,0.0,0.1360596068203449
2024-09-22,S001,P005,Intermittent,0.0,0.12025732770562171
2024-09-23,S001,P005,Intermittent,0.0,0.16411530077457426
2024-09-24,S001,P005,Intermittent,0.0,0.12025732770562171
2024-09-25,S001,P005,Intermittent,0.0,0.12025732770562171
2024-09-26,S001,P005,Intermittent,0.0,0.12025732770562171
2024-09-27,S001,P005,Intermittent,0.0,0.12551696263253687
2024-09-28,S001,P005,Intermittent,0.0,0.13382681682705877
2024-09-29,S001,P005,Intermittent,0.0,0.12454910241067409
2024-09-30,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-01,S001,P005,Intermittent,0.0,0.13285894915461538
2024-10-02,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-03,S001,P005,Intermittent,1.0,0.11928946934640407
2024-10-04,S001,P005,Intermittent,0.0,0.17894972711801527
2024-10-05,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-06,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-07,S001,P005,Intermittent,0.0,0.12454910241067409
2024-10-08,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-09,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-10,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-11,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-12,S001,P005,Intermittent,0.0,0.12454910241067409
2024-10-13,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-14,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-15,S001,P005,Intermittent,0.0,0.12454910241067409
2024-10-16,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-17,S001,P005,Intermittent,0.0,0.13285894915461538
2024-10-18,S001,P005,Intermittent,0.0,0.12454910241067409
2024-10-19,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-20,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-21,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-22,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-23,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-24,S001,P005,Intermittent,1.0,0.784146523475647
2024-10-25,S001,P005,Intermittent,0.0,0.1350917465984821
2024-10-26,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-27,S001,P005,Intermittent,0.0,0.11928946934640407
2024-10-28,S001,P005,Intermittent,1.0,0.11928946934640407
2024-10-29,S001,P005,Intermittent,0.0,0.1350917465984821
2024-10-30,S001,P005,Intermittent,2.0,0.779634690284729
2024-10-31,S001,P005,Intermittent,0.0,0.14131918027997015
2024-11-01,S001,P005,Intermittent,1.0,0.7837928295135498
2024-11-02,S001,P005,Intermittent,2.0,0.8291140556335449
2024-11-03,S001,P005,Intermittent,0.0,0.1360596068203449
2024-11-04,S001,P005,Intermittent,0.0,0.12025732770562171
2024-11-05,S001,P005,Intermittent,0.0,0.12025732770562171
2024-11-06,S001,P005,Intermittent,0.0,0.12025732770562171
2024-11-07,S001,P005,Intermittent,0.0,0.13382681682705877
2024-11-08,S001,P005,Intermittent,0.0,0.12025732770562171
2024-11-09,S001,P005,Intermittent,0.0,0.12025732770562171
2024-11-10,S001,P005,Intermittent,0.0,0.12025732770562171
2024-11-11,S001,P005,Intermittent,0.0,0.13382681682705877
2024-11-12,S001,P005,Intermittent,0.0,0.12025732770562171
2024-11-13,S001,P005,Intermittent,0.0,0.16411530077457426
2024-11-14,S001,P005,Intermittent,0.0,0.11928946934640407
2024-11-15,S001,P005,Intermittent,0.0,0.13285894915461538
2024-11-16,S001,P005,Intermittent,0.0,0.16314744055271146
